,anon,chauffeur_vl,PSE1,PSE2,chauf_vpsp,maraud,psc1,log,chef_maraud,fle,perm_soc,ci,nouv_bene,Date,Value,day_name,dispo
8914,109,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-04-06h],OUI,Dimanche,2020-03-29 04:00
8915,55,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-04-06h],NON,Dimanche,2020-03-29 04:00
8916,20,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-04-06h],NON,Dimanche,2020-03-29 04:00
8917,85,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-04-06h],NON,Dimanche,2020-03-29 04:00
8918,23,True,True,True,False,False,True,False,False,False,False,False,False,Dimanche-04-06h],OUI,Dimanche,2020-03-29 04:00
8919,25,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-04-06h],NON,Dimanche,2020-03-29 04:00
8920,114,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-04-06h],OUI,Dimanche,2020-03-29 04:00
8921,113,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-04-06h],NON,Dimanche,2020-03-29 04:00
8922,108,False,False,False,False,False,False,False,False,False,False,False,True,Dimanche-04-06h],NON,Dimanche,2020-03-29 04:00
8923,115,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-04-06h],OUI,Dimanche,2020-03-29 04:00
8924,98,True,False,False,False,True,True,False,False,False,False,False,False,Dimanche-04-06h],NON,Dimanche,2020-03-29 04:00
8925,59,False,True,False,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8926,53,True,True,True,True,True,True,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8927,101,True,False,True,False,False,False,False,True,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8928,69,True,True,True,False,True,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8929,96,False,False,False,False,False,True,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8930,10,True,False,False,False,False,False,False,False,False,False,True,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8931,6,False,False,False,False,False,False,False,False,False,False,False,True,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8932,51,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8933,103,False,False,False,False,True,True,True,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8934,94,True,False,False,False,True,False,False,False,False,True,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8935,35,False,True,False,False,True,True,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8936,118,False,False,False,False,True,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8937,33,True,False,True,False,True,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8938,12,False,True,False,False,True,True,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8939,8,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8940,116,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8941,28,True,True,False,False,True,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8942,16,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8943,65,False,False,False,False,False,False,False,True,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8944,13,False,False,False,False,False,True,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8945,68,True,False,False,False,True,True,False,True,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8946,3,False,False,False,False,True,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8947,110,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8948,112,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8949,107,False,False,False,False,False,True,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8950,44,True,True,False,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8951,75,False,False,False,False,True,True,False,False,False,False,False,True,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8952,63,False,False,False,False,False,False,False,False,False,False,False,True,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8953,71,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8954,58,False,False,False,False,False,True,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8955,54,True,False,False,False,False,True,True,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8956,87,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8957,111,True,False,False,False,True,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8958,7,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8959,11,False,False,False,False,False,True,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8960,42,False,False,False,False,False,False,False,False,True,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8961,46,True,True,False,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8962,36,False,True,False,False,False,True,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8963,37,False,True,False,False,True,True,True,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8964,9,False,False,False,False,False,False,False,True,False,False,True,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8965,77,True,True,False,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8966,76,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8967,45,False,False,True,False,False,False,False,True,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8968,4,True,False,False,False,True,False,False,True,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8969,79,False,False,True,False,True,False,False,True,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8970,82,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8971,84,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8972,95,True,False,True,False,False,False,False,True,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8973,39,False,False,False,False,False,False,False,False,False,False,True,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8974,88,False,False,False,False,False,False,False,False,True,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8975,74,False,False,True,False,True,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8976,73,True,False,True,False,False,False,False,True,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8977,1,True,True,True,False,False,True,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8978,5,True,False,False,False,True,True,False,True,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8979,90,True,False,False,True,False,False,False,True,False,False,True,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8980,57,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8981,89,True,False,False,False,True,True,False,True,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8982,56,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8983,26,False,False,False,False,False,True,False,False,False,False,False,True,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8984,83,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8985,92,False,True,True,False,True,True,False,True,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8986,61,False,True,False,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8987,32,True,True,False,False,True,False,False,True,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8988,2,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8989,0,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8990,19,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8991,22,False,False,True,False,False,False,False,False,False,False,True,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8992,62,False,True,False,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8993,14,True,True,True,False,False,True,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8994,50,False,True,False,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8995,99,False,False,False,False,False,True,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8996,21,True,True,True,False,False,True,False,False,False,False,True,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
8997,72,False,False,False,False,False,True,True,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8998,91,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
8999,117,True,False,True,False,True,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9000,52,True,False,False,False,True,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9001,93,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9002,86,False,True,True,False,False,True,False,False,False,False,True,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
9003,43,False,True,False,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
9004,80,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9005,29,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9006,104,False,False,False,False,True,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9007,105,False,True,False,False,True,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
9008,47,True,False,False,False,True,True,False,True,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9009,60,False,False,True,False,False,False,False,False,False,False,True,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
9010,97,False,False,False,False,False,False,False,False,True,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9011,17,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9012,27,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
9013,15,False,True,True,False,False,True,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
9014,70,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
9015,31,True,True,True,True,False,True,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9016,67,False,False,False,False,True,True,False,True,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
9017,66,False,True,True,False,False,True,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
9018,49,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9019,38,False,False,False,False,True,True,False,False,False,True,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9020,41,False,False,False,False,True,True,False,False,False,True,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
9021,78,True,False,False,True,False,False,False,False,False,False,True,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9022,81,True,False,True,False,False,False,False,True,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9023,34,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9024,106,True,False,False,False,True,True,False,True,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
9025,102,False,False,False,False,False,True,False,False,True,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
9026,64,False,False,False,False,False,False,False,False,False,False,False,True,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
9027,24,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9028,40,False,False,False,False,True,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
9029,18,False,True,False,False,True,True,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9030,48,False,False,False,False,True,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9031,100,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
9032,30,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
9033,109,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
9034,55,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9035,20,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9036,85,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9037,23,True,True,True,False,False,True,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
9038,25,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9039,114,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
9040,113,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9041,108,False,False,False,False,False,False,False,False,False,False,False,True,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9042,115,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-06-08h],OUI,Dimanche,2020-03-29 06:00
9043,98,True,False,False,False,True,True,False,False,False,False,False,False,Dimanche-06-08h],NON,Dimanche,2020-03-29 06:00
9044,59,False,True,False,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9045,53,True,True,True,True,True,True,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9046,101,True,False,True,False,False,False,False,True,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9047,69,True,True,True,False,True,False,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9048,96,False,False,False,False,False,True,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9049,10,True,False,False,False,False,False,False,False,False,False,True,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9050,6,False,False,False,False,False,False,False,False,False,False,False,True,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9051,51,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9052,103,False,False,False,False,True,True,True,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9053,94,True,False,False,False,True,False,False,False,False,True,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9054,35,False,True,False,False,True,True,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9055,118,False,False,False,False,True,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9056,33,True,False,True,False,True,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9057,12,False,True,False,False,True,True,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9058,8,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9059,116,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9060,28,True,True,False,False,True,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9061,16,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9062,65,False,False,False,False,False,False,False,True,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9063,13,False,False,False,False,False,True,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9064,68,True,False,False,False,True,True,False,True,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9065,3,False,False,False,False,True,False,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9066,110,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9067,112,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9068,107,False,False,False,False,False,True,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9069,44,True,True,False,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9070,75,False,False,False,False,True,True,False,False,False,False,False,True,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9071,63,False,False,False,False,False,False,False,False,False,False,False,True,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9072,71,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9073,58,False,False,False,False,False,True,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9074,54,True,False,False,False,False,True,True,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9075,87,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9076,111,True,False,False,False,True,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9077,7,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9078,11,False,False,False,False,False,True,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9079,42,False,False,False,False,False,False,False,False,True,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9080,46,True,True,False,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9081,36,False,True,False,False,False,True,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9082,37,False,True,False,False,True,True,True,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9083,9,False,False,False,False,False,False,False,True,False,False,True,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9084,77,True,True,False,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9085,76,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9086,45,False,False,True,False,False,False,False,True,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9087,4,True,False,False,False,True,False,False,True,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9088,79,False,False,True,False,True,False,False,True,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9089,82,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9090,84,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9091,95,True,False,True,False,False,False,False,True,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9092,39,False,False,False,False,False,False,False,False,False,False,True,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9093,88,False,False,False,False,False,False,False,False,True,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9094,74,False,False,True,False,True,False,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9095,73,True,False,True,False,False,False,False,True,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9096,1,True,True,True,False,False,True,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9097,5,True,False,False,False,True,True,False,True,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9098,90,True,False,False,True,False,False,False,True,False,False,True,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9099,57,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9100,89,True,False,False,False,True,True,False,True,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9101,56,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9102,26,False,False,False,False,False,True,False,False,False,False,False,True,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9103,83,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9104,92,False,True,True,False,True,True,False,True,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9105,61,False,True,False,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9106,32,True,True,False,False,True,False,False,True,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9107,2,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9108,0,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9109,19,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9110,22,False,False,True,False,False,False,False,False,False,False,True,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9111,62,False,True,False,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9112,14,True,True,True,False,False,True,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9113,50,False,True,False,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9114,99,False,False,False,False,False,True,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9115,21,True,True,True,False,False,True,False,False,False,False,True,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9116,72,False,False,False,False,False,True,True,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9117,91,False,False,False,False,True,True,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9118,117,True,False,True,False,True,False,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9119,52,True,False,False,False,True,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9120,93,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9121,86,False,True,True,False,False,True,False,False,False,False,True,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9122,43,False,True,False,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9123,80,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9124,29,True,False,True,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9125,104,False,False,False,False,True,False,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9126,105,False,True,False,False,True,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9127,47,True,False,False,False,True,True,False,True,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9128,60,False,False,True,False,False,False,False,False,False,False,True,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9129,97,False,False,False,False,False,False,False,False,True,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9130,17,False,False,False,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9131,27,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9132,15,False,True,True,False,False,True,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9133,70,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9134,31,True,True,True,True,False,True,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9135,67,False,False,False,False,True,True,False,True,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9136,66,False,True,True,False,False,True,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9137,49,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9138,38,False,False,False,False,True,True,False,False,False,True,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9139,41,False,False,False,False,True,True,False,False,False,True,False,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9140,78,True,False,False,True,False,False,False,False,False,False,True,False,Dimanche-08-10h],OUI,Dimanche,2020-03-29 08:00
9141,81,True,False,True,False,False,False,False,True,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
9142,34,False,False,True,False,False,False,False,False,False,False,False,False,Dimanche-08-10h],NON,Dimanche,2020-03-29 08:00
