,anon,chauf_vl,pse1,pse2,chauf_vpsp,maraud,psc1,log,chef_maraud,fle,perm_soc,ci,nouv_bene,tsa,infirmier,Date,Value,day_name,dispo
12150,238,True,False,True,False,False,True,True,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12151,239,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12152,26,False,True,False,False,False,True,False,False,False,False,True,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12153,25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12154,78,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12155,32,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12156,199,False,False,False,False,False,True,False,False,True,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12157,162,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12158,147,False,True,False,False,False,False,True,False,False,False,True,False,True,True,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12159,364,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12160,207,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12161,293,False,True,False,True,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12162,336,True,True,False,False,False,True,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12163,224,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12164,161,True,False,False,False,False,True,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12165,232,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12166,277,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12167,186,False,False,False,False,False,True,False,False,False,False,False,True,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12168,33,False,False,True,False,False,True,False,False,False,False,False,False,True,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12169,205,True,False,True,False,True,False,False,True,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12170,218,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12171,283,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12172,64,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12173,119,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12174,246,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12175,74,True,False,False,False,False,True,True,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12176,163,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12177,289,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12178,87,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12179,294,True,False,False,False,True,True,False,True,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12180,214,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12181,284,False,False,True,False,True,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12182,192,True,False,False,False,True,True,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12183,71,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12184,273,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12185,304,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12186,44,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12187,5,False,False,False,False,False,True,False,False,True,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12188,335,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12189,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12190,216,False,True,False,False,False,True,True,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12191,328,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12192,202,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12193,275,True,True,False,False,False,True,False,False,False,False,True,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12194,201,False,True,False,False,True,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12195,317,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12196,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12197,200,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12198,258,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12199,158,False,True,False,False,True,True,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12200,338,False,False,False,False,False,True,False,False,False,False,False,True,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12201,314,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12202,193,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12203,215,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12204,95,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12205,265,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12206,344,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12207,271,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12208,4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12209,234,False,False,False,False,False,True,False,True,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12210,121,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12211,16,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12212,101,False,False,False,False,True,True,False,True,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12213,339,True,True,False,False,False,False,False,True,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12214,46,False,False,False,False,True,True,False,True,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12215,108,False,False,False,False,False,True,False,False,True,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12216,221,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12217,196,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12218,327,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12219,58,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12220,300,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12221,41,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12222,42,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12223,178,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,OUI,Mercredi,2020-03-25 16
12224,353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12225,69,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12226,270,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12227,337,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12228,84,False,False,False,False,False,True,False,False,True,True,False,False,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
12229,191,False,False,False,False,False,True,False,False,False,False,False,True,False,False,Mercredi-16-18h,NON,Mercredi,2020-03-25 16
